idx,user_ids,accent,age_group,country,transcript,nchars,audio_ids,audio_paths,duration,origin,domain,split,gender
669383,536d78a0fa587b8ff0c6e4300b1b6e46,ekpeye,19-25,NG,The patient was stable for transfer to the CMED floor on POD#3 .,63,cd8ef0d7e76b9573598f54270bb8059a,/AfriSpeech-100/test/ef080937-b9aa-4baf-9c98-66914f691d31/ef7cad3e855285738cefad7b964cc2a3.wav,7.080997732426304,nigerian,clinical,test,Female
515071,4ddaedb0c5bb224c457d703ff2bbc383,bajju,19-25,NG,------ Protected Section Addendum Entered By: Enibra Adedamola MD on: 17/03/1981 22: 06 ------,94,cd957b82f4ebbfa328016b51fcd1a3fd,/AfriSpeech-100/test/6a19ff08-2d34-4554-a3be-31c515c7fb0f/64a678037242f706180518c3ba1659b1.wav,14.006984126984127,nigerian,clinical,test,Male
516475,4ddaedb0c5bb224c457d703ff2bbc383,bajju,19-25,NG,Pt arrived to sicu from Or s/p crani and meningioma rsxn.,57,4ddface137740cb0f5167f4bacf67599,/AfriSpeech-100/test/bc4efd0c-1532-4a89-aa7e-63bd51468bd4/8d0ae6b7da18dd7df2f5c46483a95dbf.wav,6.190997732426304,nigerian,clinical,test,Male
515050,4ddaedb0c5bb224c457d703ff2bbc383,bajju,19-25,NG,Khamees Husband and spouse in to visit and updated with translator.,67,d1890f3687f5b714ccd36e02a7e19c66,/AfriSpeech-100/test/7ec9c55d-3483-428c-b871-e7f3dbd95102/5d0b31d7f0b4927cd9a74fce80959700.wav,4.5689795918367375,nigerian,clinical,test,Male
515070,4ddaedb0c5bb224c457d703ff2bbc383,bajju,19-25,NG,Nehbey Otunneka Achobay    MED MICU-7     CHEST PORTABLE AP; -77 BY DIFFERENT PHYSICIAN,79,badd2f79cd1a1c4a560d14d9b8466b48,/AfriSpeech-100/test/fcbc40dc-a246-4cbc-8f1b-cd89b22a2ec8/e2252aea25f11b924f584cc0dd73cd53.wav,12.628979591836734,nigerian,clinical,test,Male
6503,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,"IL and request help in getting content, including videos, removed by social media platforms.",92,1eb7ffc172e7efd18111bf2671d74de4,/AfriSpeech-100/test/0d33d2ee-a132-4d13-a20a-22202cc51c14/b5270232b8e542fc8c0f26c8fe1ff06e.wav,6.470997732426302,nigerian,general,test,Male
6397,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,"With Laviska Shenault high on several peoples draft boards, and his potential fit in Denver, it might be interesting to see if the Broncos target him in the second round.",170,33ecbec666143a5af39332d4f3fbd76e,/AfriSpeech-100/test/4f24f22d-67a9-4746-b26e-15ea8f1a09a3/9e5732d1fbdf68bc6fedb643c2052043.wav,14.177981859410432,nigerian,general,test,Male
6500,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,A post shared by BUHLE (@_om_chic),31,1dfd9785d4393f2a58bdfeb65f566ad1,/AfriSpeech-100/test/c9d207dd-615c-4ac4-96df-d31e96e7ac79/a21d54269ff9f680e1b86de394efb565.wav,7.472993197278911,nigerian,general,test,Male
6484,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,Ekiti Muslim community alleges plot to remove  traditional ruler,63,135f9a0744d3669f49dec1e932a72fa8,/AfriSpeech-100/test/e44c3be4-f892-4662-8747-0acb6cfed91f/375dabb6bbbb7b88b709a0bdf78f976b.wav,3.59,nigerian,general,test,Male
6334,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,Parents called at 11:22am and were updated by Dr Chizaramekpere Nwachukwu,73,9d67a0a0df3866f477ef7bbf200aa23f,/AfriSpeech-100/test/8209e2ce-50c4-418d-acc7-d20c61c58c3e/bf4a97757e5fec779b0e24d210a70184.wav,5.757981859410433,nigerian,general,test,Male
6340,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,"Allegheny Technologies NYSE:ATI last released its quarterly earnings results on Tuesday, February 4th.",102,dc715a3d40f14b553ec3416a4446b252,/AfriSpeech-100/test/c6cebc69-4590-4048-8820-472bdb930146/9469f0ff51b9d56fdc245f7b955b4483.wav,9.330997732426304,nigerian,general,test,Male
2788,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,Dickson praised the people for leaving all their engagements to troop out in the rain to welcome him back to the senatorial district.,133,41d9ef9a0eefc103d1a6a3f4ab59e1a5,/AfriSpeech-100/test/1b872ee1-022b-4eb1-b0f9-1971cf61581b/f9e8e48fc3080c300000c78286d847ba.wav,7.707981859410431,nigerian,general,test,Male
6314,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,It was the f--king theme song from Dallas.,42,aa0c3ddf231947705f79d6f37fb20f75,/AfriSpeech-100/test/e36ebbd1-0350-476c-bcd6-2c30ecb4e5b0/4792897105d248a0c3e4a32d9371a072.wav,4.331995464852608,nigerian,general,test,Male
6491,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,Mr McIntyres comments come as auditors tagged the STCs latest financial report with a warning casting significant doubt over its ability to stay afloat.,152,2cfd74150861a754a94ffa1a8e6560a9,/AfriSpeech-100/test/73742cfe-64ca-4a31-b37c-b99b84e5dfc1/90be75c57d14f2d6286d9d1b28bc8814.wav,12.762993197278911,nigerian,general,test,Male
6398,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,"The Ventura Center for Menu Research and Development has 8 , 000 square feet  740 m2  of classrooms , a theater - style kitchen , and interactive audience response audio technologies .",182,95b031ce2683e968030ae777f6ddefc6,/AfriSpeech-100/test/d4526ac6-cadf-4dae-b2d0-d463c82fd75b/2106084dc56bf737f3c4a0b26b319a86.wav,15.078979591836736,nigerian,general,test,Male
6381,8122c5e81bf58ec2fecdc589cb7b40fe,kanuri,41-55,NG,"Australia and the United States have announced their first deaths and the global death toll is approaching 3,000.",113,f6407f590508f85983a4ded4e8017d7a,/AfriSpeech-100/test/c6d30ab9-828c-4c58-859e-fd167e252265/918ce261d833de52b138e84b4d9d8309.wav,6.850997732426304,nigerian,general,test,Male
366335,6653712c0e2c617bfa5f8469d69c2163,jaba,19-25,NG,"The power base of the APC has been the North and the South-West and since the North has had its shot, it is proper to allow the South-West take the benefit of its commitment and support for the party in the coming election.
",223,f97e2bc752d8291350cccd13b29a92a1,/AfriSpeech-100/test/b9be8e09-347a-4275-a8e8-5a3ba8d1a5e8/47c4ddc5c5d6292b670ca293a1817da2.wav,15.196984126984129,nigerian,general,test,Female
355367,6653712c0e2c617bfa5f8469d69c2163,jaba,19-25,NG,"The alarm raised afresh by the International Federation of Women Lawyers, Rivers State Chapter, should refocus attention on the epidemic of child rape.
",151,ad32eeefe16cbbe63b8a8ef8fbb3ebee,/AfriSpeech-100/test/01e36ce5-f0ad-4b82-b096-1795298cc20c/66255195c64d82829afacce0044ef969.wav,11.738979591836731,nigerian,general,test,Female
357042,6653712c0e2c617bfa5f8469d69c2163,jaba,19-25,NG,"Youre perfect and thats factsOne person was burnt to death on Friday as a vehicle went up in flames around the Long Bridge axis of the Lagos-Ibadan Expressway.
",159,37c5d34bdb36d69e2352175241c09168,/AfriSpeech-100/test/aa64ed3e-804d-4573-bacf-c3133c19a6ef/f9b0ee939440752cb042ceb35686e70f.wav,12.98498866213152,nigerian,general,test,Female
389365,6653712c0e2c617bfa5f8469d69c2163,jaba,19-25,NG,"The thinking among many a politician is if Buhari could be president, why cant I?
",81,39e7432b6d75b2fd3f2ae5c3f29a1a02,/AfriSpeech-100/test/6806a84f-2545-458e-9a79-e756376c6c76/29d90727edc329553072a4a9e6052463.wav,7.335986394557822,nigerian,general,test,Female
370580,6653712c0e2c617bfa5f8469d69c2163,jaba,19-25,NG,"Decongestion of prisons in NigeriaThe internet is really a great place to find deals and get involved in things you love.
",121,73e5fe27c43b11145ed8a400e51c366f,/AfriSpeech-100/test/6f7041f7-2310-4f34-99c1-0246b1e67b49/5559ba784c38b85f6f49945ef9775aad.wav,8.436984126984127,nigerian,general,test,Female
356177,6653712c0e2c617bfa5f8469d69c2163,jaba,19-25,NG,"Four actions leaders can take to improve company cultureWhile confirming the incident in a statement on Thursday, the Lagos State Emergency Management Agency said while the male victim died on the spot, the other female victim was rescued alive.
",245,59896f5bcbf9b401964f6ba188b2062c,/AfriSpeech-100/test/2509ad8f-5455-44ad-8259-9b37b77b68f2/4adda6fec3af3b7212ed514a4c1f4aac.wav,18.03199546485261,nigerian,general,test,Female
389246,6653712c0e2c617bfa5f8469d69c2163,jaba,19-25,NG,"Im happy that Im still progressing, said Seyi Shay.
",51,302ef0c1ae98e4e43267624609c78e2c,/AfriSpeech-100/test/b25465a6-7bf6-4b21-9570-de0109ffbb28/153ae126cb80a5e00a554e83b0af7e0a.wav,5.445986394557823,nigerian,general,test,Female
231472,c4e9a30f151ff93bf9bc454e57f5d90a,delta,26-40,NG,"Patient's family members Bankole and Orakwue showed up to the Orlu ward this morning looking for Olupitan who passed away last night at Eket clinic.
",148,d9ed807b66bf108760b653ab46a8009f,/AfriSpeech-100/test/2055ad38-4370-4946-875b-e99b14ca3b7a/acb5c7f11a476059756dad18e5d73511.wav,10.93,nigerian,general,test,Female
231503,c4e9a30f151ff93bf9bc454e57f5d90a,delta,26-40,NG,"Sometimes it takes the things we see as disappointments to happen for elevation to come. It happened many times in the bible, just like the case of Joseph.
",155,7d3c05a17d174c13418efb6225ea0cae,/AfriSpeech-100/test/7e4347de-57a7-4dca-ac3a-1e20887a45d0/f29567fa016478e1778bb121bf36728e.wav,12.640997732426303,nigerian,general,test,Female
231524,c4e9a30f151ff93bf9bc454e57f5d90a,delta,26-40,NG,"In order to qualify to contest in the General Elections, these parties need support from at least six of Guyanas geographical constituencies or administrative regions.
",167,dfff1af05f8ca77d6e528c03a0397611,/AfriSpeech-100/test/ec8fdda9-515c-494f-bdc5-9142ce7c9a5e/a9b2397ec1259d4b5245ed242850b929.wav,12.990997732426305,nigerian,general,test,Female
231536,c4e9a30f151ff93bf9bc454e57f5d90a,delta,26-40,NG,"Dr. Oriaku Odo - Drugs active against Plasmodium falciparum also are active against the other three malaria species that affect humans—P. vivax, P. malariae, and P. ovale
",169,132cc92c5cf0fc1080aee84687f4b7c4,/AfriSpeech-100/test/747e4cd8-3886-423e-8edf-6e940b124165/1247765dd1f2660265cb4fd72f59c37c.wav,19.205986394557826,nigerian,general,test,Female
231645,c4e9a30f151ff93bf9bc454e57f5d90a,delta,26-40,NG,Pt went home had abdominal pain  pt went to OSH CT showed free air transferred to Hospital Ewemtah.,98,2546bdb6557765ec849d779cae2a8e56,/AfriSpeech-100/test/7bc569a0-9d1e-48e2-988e-a8921c8c9944/4b06e86f9d9fdb7cec06d6c607af6171.wav,7.924988662131518,nigerian,clinical,test,Female
196187,124963cfb77e635532057297b86b32df,khana,19-25,NG,"The main characters in the story are Fatty, Bets, Pip, Larry and Daisy.
",71,7adaff211ef251b2d096a3b8ed943c7c,/AfriSpeech-100/test/14ed70c0-4bf9-4bdd-8932-572ac457801b/35550878a46f2fb4d604dd594faada7e.wav,9.203990929705215,nigerian,general,test,Male
196102,124963cfb77e635532057297b86b32df,khana,19-25,NG,"His SAA is a bottomless pit receiving billions of taxpayers money every year.
",77,9822336347a7be70f6216934864ca517,/AfriSpeech-100/test/1dce5c92-d3e1-4f54-9700-4422fa52c2a5/5c9600f311920625a5f82f5dce3c44a1.wav,5.811995464852608,nigerian,general,test,Male
196128,124963cfb77e635532057297b86b32df,khana,19-25,NG,"Pigeoncoin can be traded on the following cryptocurrency exchanges: QBTC and CryptoBridge.
",90,a84d10af759ac1bb1e313348ffaa88f7,/AfriSpeech-100/test/40a58036-5400-4dc8-8cc5-1fb436323c54/164bb04e3a3a1c005136b225970b3788.wav,8.03498866213152,nigerian,general,test,Male
196138,124963cfb77e635532057297b86b32df,khana,19-25,NG,"Born Roseline Afije, Liquorose had a star-studded party and Emmanuels absence was noticed by fans, who had tagged the duo as Emmarose due to their love affair on the Big Brother Naija season 6 show.
",198,cee643dcef4069036a43dbfb0e2a84a7,/AfriSpeech-100/test/3924e8d5-0883-44bc-879f-76d7190b11be/98fa09f46894b2a8dafb7c8d3e2c4a38.wav,16.71,nigerian,general,test,Male
196133,124963cfb77e635532057297b86b32df,khana,19-25,NG,"Without buy-in from the private sector, economists say that poor countries emergency funds may just land in other lenders pockets, regardless of the G-20s concessions.
",167,bc7a29b47ea7ba798c51ad4d139936b7,/AfriSpeech-100/test/ac7b875b-21fa-4a40-8f6f-4d89c7f910f7/d5d8fe21b41a4b7a19510225d2ff9360.wav,13.226984126984124,nigerian,general,test,Male
196130,124963cfb77e635532057297b86b32df,khana,19-25,NG,"ENT: There is purulent fluid in both ears. next line. Assessment: chronic suppurative otitis media secondary to Malaria. next line, Signed: Dr Nwanezi Ahunna
",157,caeb5eec35408163be8f97553543d371,/AfriSpeech-100/test/b6ce670c-6df7-47ab-a2fa-00543827efe8/b5c11dda4dd10da09a651bf1149a61e1.wav,19.770997732426306,nigerian,general,test,Male
196109,124963cfb77e635532057297b86b32df,khana,19-25,NG,"Liv even took Todds last name before it was changed to Tyler, after she knew who her real father is when she was 11 years old.
",126,6c12fbe135ccab0805e44cb71df47c01,/AfriSpeech-100/test/ea84c647-4280-4ff1-b3fc-29a2ad00c433/33458b003513d49b37b895a20abc540e.wav,9.66498866213152,nigerian,general,test,Male
196141,124963cfb77e635532057297b86b32df,khana,19-25,NG,"The place of collaboration in tourism development in Nigeria needs to be promoted by stakeholders in the country if they will sustain the economic value of the business chain they desire.
",187,39a19333b78b9a76f4f17c98a203ca05,/AfriSpeech-100/test/61e2b413-09a3-4edc-b40c-da0b8a13603f/c56a8dd169173d8c0d8d0edb6d379982.wav,10.950997732426304,nigerian,general,test,Male
196125,124963cfb77e635532057297b86b32df,khana,19-25,NG,"AA Chairman rejects Uche Nwosu as Imo Guber candidate
",53,23e04c1961d5877fc792df889ada75b9,/AfriSpeech-100/test/fc6bca26-8f00-4844-b8ba-24535b1ab54a/2e8fc199b73eefae4dff8256cecb84c0.wav,4.270997732426304,nigerian,general,test,Male
196117,124963cfb77e635532057297b86b32df,khana,19-25,NG,"They delivered a baby girl on 27-07-2024 who they named Uwaezuoke Sade Ebidougha and Itunuoluwa
",95,cc5f79f43540e0a8e2767e82d573467e,/AfriSpeech-100/test/cbb4b3cb-2c9a-4d2f-9f0c-9846346fd54f/7b82956a1f9dfacce5d85b05b03eda20.wav,10.040997732426304,nigerian,general,test,Male
389478,36f5b0063dfee7733ed2d8671eb84559,kalabari,19-25,NG,"Needless to say, other states need to emulate Zamfara in this respect.
",70,c48a0067c311dc720f01cc4f6125707f,/AfriSpeech-100/test/4edb74d1-e5c0-402e-94c8-19e1927ab21a/aea3239714eb7c5cbddae1fedce1ebda.wav,5.9129931972789125,nigerian,general,test,Female
310505,5328a1cc3e8a8bb87e9736e5201f8c1a,kalabari,19-25,NG,"We really need to go until the end of October to have a chance at a reasonable count for our communities, Harkin wrote.
",119,4babf76ef43ef63277af4e05b1a7ca68,/AfriSpeech-100/test/99f529a4-2677-4ddd-a773-7f8dfe60df5d/6d26e6312bef2b7e1dd1984b95ba8d2b.wav,8.99,nigerian,general,test,Male
591082,36f5b0063dfee7733ed2d8671eb84559,kalabari,19-25,NG,He was also started on TPN for his nutrition requirements.,58,362508ff145148582c72464477dbc122,/AfriSpeech-100/test/7a3529ed-28fa-4a13-ae14-e80150aebc72/a7fa8faa587ab1fd2bfe3d009d62e973.wav,4.5159863945578245,nigerian,clinical,test,Female
310480,5328a1cc3e8a8bb87e9736e5201f8c1a,kalabari,19-25,NG,"Chidi said that the aim of the event was to help create massive awareness about our environment particularly the Mangrove Ecosystem, adding that it had been endorsed by the Federal Ministry of Environment.
",205,6b43fc35ec1950dcdcfa9f4909dd6525,/AfriSpeech-100/test/0018e4ec-9857-4dee-84e2-468db99867db/37e07c2393f3e667fe906694e2c803b0.wav,17.200997732426305,nigerian,general,test,Male
401078,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"Patient Zeribe presented on account of ammenorrhea of 4 months. Next line. Hot flushes associated with night sweats
",115,5da840af06934a1b09ec1ba3776cee82,/AfriSpeech-100/test/4c6cf888-dfd1-4842-8f8a-0e4b96560ce3/005224ed1aa425b92d1b5ea700150499.wav,12.175986394557825,nigerian,general,test,Male
403496,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"It is a beautiful praise-worship composition, attesting to the greatness of the Almighty and why grateful mortals, should emulate Davids any-how dance-appreciation.
",164,21efbb38681f61b3f088dc7ed4958d48,/AfriSpeech-100/test/d4a614ce-ee7d-4ab2-b746-6ede101d947d/d0e3bd63b55c6562c97d1b85088f20be.wav,15.632993197278912,nigerian,general,test,Female
403474,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"The elderly clergy man, Revd Akanu Ekeoma developed a heart attack
",66,0c1b366760feb6bf51884dc3e7f331f5,/AfriSpeech-100/test/94fe4577-570f-4542-844b-ea9e2122d0da/9ff33becec97babe595c18cb2fea5ef9.wav,6.756984126984128,nigerian,general,test,Female
403491,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"The current ASUU strike has far-reaching consequences.
",54,6610335f72eeb99f7013e66db4cfe256,/AfriSpeech-100/test/528b2f5c-9b00-4470-a2da-e692e966b63d/26def9b2d8ba0fa2823cbe51f25c0c17.wav,5.411995464852608,nigerian,general,test,Female
403608,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"Patient's family members Pembe Kotah and Ogombee showed up to the Onetame ward this morning looking for Ajami who passed away last night at Sunyani clinic on account of Ahjaygidday disease
",188,c3d25eb065158c1d9b1642eefa1a4d72,/AfriSpeech-100/test/2c510229-2d01-437e-a4f6-2e574d9fc919/8df9001fa55b755af3bbe428f14e7ea3.wav,14.97498866213152,nigerian,general,test,Female
403480,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"Dr Pambee Manfula speaking. Next line. Fever is high grade, intermittent, temporarily relieved by paracetamol. Next line
",120,3a651af2da6f79733a92db6c082fe715,/AfriSpeech-100/test/ec467122-ed4d-4a55-b607-a671da3e47aa/1928967f37ea0f66dc97d4f995a49480.wav,13.836984126984127,nigerian,general,test,Female
403505,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"Nwabuaku had a spell requiring bagging during their Abosimagha session yesterday.
",81,5c60f05f8ecd964731ed2f4d03797e93,/AfriSpeech-100/test/bdec404a-1c4c-47b5-b2f4-e722017c817d/54e2a1ef6274a9eea4f4aa773d3bce46.wav,6.606984126984128,nigerian,general,test,Female
400951,2c46bf929b77b90ce51a1c8f81c91b0c,igbo and yoruba,26-40,NG,"Oral Surg Oral Med Oral Pathol 49:139-147 Buchner A, Hansen L S 1987 Pigmented nevi of the oral mucosa: a clinicopathologic study of 36 cases and review of 155 cases from the literature.",187,351fa36258707ad0c3c718d686e92e9d,/AfriSpeech-100/test/b9de350d-6d72-4e73-b5e5-c5a3bab02649/4075137b33f9b5eb7c2d0d503c563b3c.wav,35.574988662131524,nigerian,clinical,test,Female
602279,54ed58203f65c7e39e2aa1d78f9cba87,ogbia,19-25,NG,Continue to monitor CVR status.,31,6e222247e9e91c66c140585ed121464d,/AfriSpeech-100/test/4d6cc491-b740-498b-853d-ded10c29cfaa/434a8ebfc3a1688672fc73fe3c13cbba.wav,4.02798185941043,nigerian,clinical,test,Female
438482,c7d18431998392f4dee1d934eaebf88c,gbagyi,19-25,NG,"Jettison secessionism, lets join hands to fix Nigeria Muslim professionals
",74,f6de283a74bc8c13bc776d1d322aa20b,/AfriSpeech-100/test/2d61e7c2-7e90-4a4d-89f2-ca5a91ae9bd5/c8250728996a8184b2b35b7f660ab467.wav,3.8279818594104302,nigerian,general,test,Female
444381,c7d18431998392f4dee1d934eaebf88c,gbagyi,19-25,NG,"Wednesday 26 December, 2029 Mr. Onyedikachukwu Mmadukejiaga recently treated at Hospital Nnewi for spontaneous hemoperitoneum resulting in surgery for splenic lac and spenectomy.
",178,86f72901c82ca7d1176b9f4e02b04d42,/AfriSpeech-100/test/fca912a4-2696-40c8-82fe-1af945f7c285/85c34802b903722597a12739d6caa049.wav,14.736984126984124,nigerian,general,test,Female
444384,c7d18431998392f4dee1d934eaebf88c,gbagyi,19-25,NG,"Nigerians were shocked to see Lalong in Abuja attending a political meeting shortly after terrorists invaded the Kanam Local Government Area of Plateau State, killing over 100 residents and displacing about 6,000 others in five agrarian communities.
",249,e4ac11a36f677ffc0253b70e4c519f5f,/AfriSpeech-100/test/e74643f6-1cc8-4d79-9b0d-4808e73d1cc9/c29d8ac97a1c080c91bb52f215435e31.wav,17.101995464852607,nigerian,general,test,Female
